Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq rec contract addr,ERC20 min val rec,ERC20 uniq sent token name,FLAG
18.48,1097.24,633319.38,546,568,0,2,1,0.010116,0.509634,0.120038,0.008383,3.324786,0.123219,1114,67.27742753,68.18163026,0.904202727,1.0,0.01,0.0,0.0,0.0,1.0,1.0,0.01,0.0,0
0.0,2257.23,390501.63,0,173,1,7,0,0.0,4.895576,2.000482,0.0,0.0,0.0,174,0.0,346.083386,346.083386,2.0,8.368355564,0.0,0.0,0.0,2.0,2.0,1.505843,0.0,0
82.8,0.02,331.23,4,2,0,2,2,26.376409,74.623591,50.5,0.004454,100.41452,25.24947,6,100.9978818,101.0,0.002118218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161.34,0.84,324.37,2,2,0,2,2,46.919752,54.080248,50.5,0.108639,100.890377,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.61,3467.68,392927.25,6286,27,0,18,21,0.0,47.6414,10.8537,0.0,53.0,0.148446,6313,933.131146,293.0498958,-640.0812502,15.0,79599.32132,51696.13457,0.0,2.0,7.0,11.0,0.0,2.0,0
158.97,1.17,320.27,2,2,0,2,2,33.158959,67.841041,50.5,3.2158740000000003,97.782697,50.499286,4,100.9985715,101.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.77,51421.98,257128.77,5,5,0,5,1,0.0526,0.514,0.27712,0.048,0.516444,0.275765,10,1.37882569,1.3856,0.00677431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
164.22,0.82,330.08,2,2,0,2,2,4.178121,96.821879,50.5,1.5,99.498974,50.499487,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,172.02,1,1,0,1,1,1.232233,1.232233,1.232233,1.230033,1.230033,1.230033,2,1.23003348,1.23223348,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20588.52,5399.33,959888.12,44,10,0,5,22,0.01,7.6501,1.27538,0.0,5.985,0.374902,54,16.49567254,12.7538008,-3.74187174,44.0,286290.6175,106817.8884,0.0,9.0,16.0,19.0,0.0,11.0,0
0.0,2494.7,319321.82,0,128,1,3,0,0.0,0.440592,0.214597,0.0,0.0,0.0,129,0.0,27.46842671,27.46842671,4.0,3.475709139,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
24.26,2792.8,14085.27,5,5,0,4,1,9.999076,40.0,24.127981,9.998413,39.998645,24.127099,10,120.6354953,120.6399069,0.00441159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.73,0.12,5.43,3,2,0,2,3,98.401926,1902.598074,1000.5,0.176135,1489.639997,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.94,3049.3,1144139.13,372,374,0,3,1,0.09,2.04,0.642807,0.189736,2.039311,0.644624,746,239.800304,240.4098872,0.609583264,3.0,3.0,100.0,0.0,1.0,2.0,2.0,0.0,1.0,0
0.0,3726.89,741651.3,0,199,1,5,0,0.0,1.375615,0.925437,0.0,0.0,0.0,200,0.0,184.1620324,184.1620324,2.0,1.31939655,0.0,0.0,0.0,2.0,2.0,0.540658,0.0,0
165.1,0.0,330.2,2,1,0,1,2,101.0,101.0,101.0,0.00437,100.994646,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5658.36,218.96,412104.0,50,590,0,5,2,0.190722,11.534469,1.689301,0.099141,94.683668,19.932709,640,996.6354339,996.6875073,0.052073462,4.0,602.7052959,0.0,0.0,0.0,4.0,4.0,0.693121,0.0,0
77.83,2271.79,954439.85,354,408,0,5,2,0.010011,10.0,0.8089069999999999,0.497014,6.182276,0.931421,762,329.7230394,330.0338813,0.310841896,4.0,16646.03167,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0
66.63,7081.72,407456.37,57,57,0,5,2,1.0,3.99,1.086914,0.993083,3.989352,1.086191,114,61.91290831,61.95411958,0.041211269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17069.33,4865.25,789644.82,36,36,0,27,6,0.010014,28.443838,11.21268,0.013723,33.937,12.625406,72,454.5146226,403.6564856,-50.858137,2.0,68.78872937,0.0,0.0,0.0,2.0,2.0,2.538329,0.0,0
0.0,2111.7,291414.15,0,138,1,3,0,0.0,1.110365,0.41877,0.0,0.0,0.0,139,0.0,57.79029514,57.79029514,4.0,5.256290693,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
1686.26,1533.95,32811.37,14,6,0,5,3,0.001,2.00001,0.754152,0.0,2.521698,0.322264,20,4.511698232,4.52491194,0.013213708,4.0,3047.0,3046.0,0.0,2.0,2.0,2.0,1.0,1.0,0
1457.31,34.12,4815.43,3,13,0,10,3,1.0,2.501052,1.348445,1.000875,11.277872,5.8429160000000016,16,17.52874745,17.52978485,0.0010374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3976.5,834.77,9622.53,2,2,0,1,2,0.5862689999999999,0.947515,0.766892,0.585408,0.947284,0.766346,4,1.53269261,1.53378461,0.001092,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
112.9,31.87,321.42,2,3,0,3,1,0.00102,0.8178,0.439607,0.50039,0.8175060000000001,0.658948,5,1.317896,1.31882,0.000924,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
2300.37,65.1,73091.0,29,98,0,89,26,0.000784,15.729068,0.383225,0.0,36.7,1.314957,127,38.13376706,37.55604606,-0.577721002,96.0,142677.3829,120354.7684,0.0,6.0,55.0,37.0,0.0,22.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6556.08,255.89,53728.05,8,5,0,4,8,0.0001,50.0,23.40002,11.996572,15.0,14.624572,13,116.996572,117.0001,0.003528,1.0,1386.4865519999996,0.0,0.0,0.0,1.0,1.0,1386.4865519999996,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,1,0,1,0,0.000683,0.000683,0.000683,0.0,0.0,0.0,1,0.0,0.000683003,0.000683003,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,1460.98,34968.12,1,22,0,15,1,0.051,8.99,1.456564,29.535269,29.535269,29.535269,23,29.53526877,32.04440777,2.509139,3.0,100.337,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.337,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1
0.0,0.0,15432.58,1,1,0,1,1,1.0,1.0,1.0,0.999538,0.999538,0.999538,2,0.999538,1.0,0.000462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,1,0,1,0,0.00154,0.00154,0.00154,0.0,0.0,0.0,1,0.0,0.00154,0.00154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259.52,2.6,4417.03,17,2,5,2,6,0.003349,0.07,0.036675,0.0,0.044494,0.003218,24,0.054713631,0.073349,0.01863537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,26040.53,1,1,0,1,1,0.5,0.5,0.5,0.4991390000000001,0.4991390000000001,0.4991390000000001,2,0.4991390000000001,0.5,0.0008609999999999,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,24.43,370.03,1,2,0,2,1,0.9,2.6,1.75,3.499139,3.499139,3.499139,3,3.499139,3.5,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,1648.68,1,1,0,1,1,0.1,0.1,0.1,0.09845,0.09845,0.09845,2,0.09845,0.1,0.00155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1226.72,1037.84,31512.92,2,28,0,25,2,0.001,1.0,0.373209,1.85895,8.588816,5.223883,30,10.44776569,10.44986569,0.0021,3.0,13.37,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
0.0,8.97,4388.13,1,2,0,2,1,0.5,1.587594,1.043797,2.086733,2.086733,2.086733,3,2.0867329,2.0875939,0.0008609999999999,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,39557.38,197786.92,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3871.61,159.54,8860.02,2,7,0,7,2,0.059521,0.59,0.287483,0.4801470000000001,1.528516,1.004331,9,2.008662961,2.012379961,0.003717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1566.74,412.68,7092.3,4,2,0,2,4,0.379,3.4,1.8895,0.1,2.048576,0.943994,6,3.775976,3.779,0.003024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3545.11,8300.42,341014.55,40,24,0,21,28,0.002652,2.392606,0.450844,0.0,1.908508,0.270272,64,10.81088587,10.82025598,0.009370107,3.0,37492.16326,37492.16326,0.0,1.0,2.0,1.0,16278.05937,1.0,1
0.0,0.0,410.85,1,1,0,1,1,4.0,4.0,4.0,3.994951,3.994951,3.994951,2,3.994951,4.0,0.005049,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
9999.38,8870.62,506263.28,32,21,0,14,32,0.1,7.0,1.02597,0.00015,6.99,0.671358,53,21.48345,21.54536359,0.061913592,5.0,1477.37,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5714.26,1151.26,91554.32,13,15,0,12,6,0.0,9.995,1.81406,0.0,8.999139,2.142332,28,27.8503163,27.21089717,-0.639419125,3.0,2300.865464,2299.528464,0.0,1.0,2.0,2.0,1.337,1.0,1
140.5,0.0,281.0,2,1,0,1,2,5.0,5.0,5.0,2.496937,2.5,2.498469,3,4.99693738,5.0,0.00306262,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
13251.47,8664.0,280824.52,14,11,0,10,11,0.004591,2.0,0.366056,0.0,2.0,0.296909,25,4.1567257139999985,4.0266169430000005,-0.1301087709999999,9.0,627560.1052,607301.96,0.0,2.0,7.0,7.0,0.0,2.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
481.15,945.99,29823.23,3,30,0,26,1,0.001111,6.366482,0.974037,1.0,14.218517000000002,9.739506,33,29.21851686,29.22109986,0.002583,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,629.46,3704.55,1,2,0,2,1,0.004,0.12,0.062,0.1,0.1,0.1,3,0.1,0.124,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
935.49,288.71,23063.03,12,41,0,39,10,0.001,10.0,1.24261,0.0,48.1364,4.244608,53,50.93530057,50.94702061,0.01172004,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1
0.0,5566.96,47810.23,1,5,0,5,1,0.461128,0.8,0.552226,2.759049,2.759049,2.759049,6,2.759049,2.761128,0.002079,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
376.37,4554.35,19346.52,3,4,0,4,2,0.016771,0.7959999999999999,0.408193,0.04226,1.258789,0.543613,7,1.63083851,1.63277051,0.001932,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,442.24,7647.73,1,15,0,14,1,0.1,19.266296,2.7109400000000003,40.663235,40.663235,40.663235,16,40.66323508,40.66409608,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
113084.05,0.0,226168.1,2,1,0,1,2,1.0,1.0,1.0,0.1,0.896682,0.498341,3,0.996682,1.0,0.003318,5.0,222.4467836,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1
2007.34,87.19,6370.78,3,4,0,2,3,0.0070819999999999,1.64,0.4317760000000001,0.000556,1.6,0.566852,7,1.7005555,1.72710242,0.02654692,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,1,0,1,0,0.5,0.5,0.5,0.0,0.0,0.0,1,0.0,0.5,0.5,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
76.43,341.23,24937.17,45,63,0,50,33,0.000315,49.9,1.499907,0.0,105.55,3.396667,108,152.85,94.49412852,-58.35587148,108.0,1095772.784,921362.1696,0.0,6.0,45.0,37.0,0.0,28.0,1
21.68,369.91,6005.32,4,16,0,16,2,0.001676,2.770609,1.071856,0.5,14.146760999999998,4.286585,20,17.14634108,17.14969723,0.00335615,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1201.83,50477.0,0,42,1,10,0,0.0,13.0,2.081817,0.0,0.0,0.0,43,0.0,87.4363053,87.4363053,2.0,21.9,0.0,21.9,0.0,1.0,1.0,21.9,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11663.89,158.31,40532.58,3,35,0,28,3,0.0,3.99,0.7486510000000001,0.0,16.199523000000006,8.733174,38,26.19952346,26.20278288,0.003259418,5.0,3495.337,1994.0,0.0,1.0,3.0,4.0,0.0,1.0,1
0.0,34540.87,172704.37,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,290.22,2698.07,1,2,0,1,1,0.27787,0.5905739999999999,0.4342220000000001,0.8682340000000001,0.8682340000000001,0.8682340000000001,3,0.86823351,0.86844351,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,1.337,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1
0.0,151.12,987.17,1,5,0,4,1,0.09,1.525676,0.542196,2.709404,2.709404,2.709404,6,2.70940422,2.71097922,0.001575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,13480.93,1,1,0,1,1,0.469,0.469,0.469,0.468,0.468,0.468,2,0.468,0.469,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
272.57,1.46,1377.5,5,10,0,2,5,0.0,2.989391,0.308882,0.0,2.688446,0.617689,15,3.088446,3.088824,0.000378,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,162.45,11146.08,1,51,0,48,1,0.00075,10.0,1.042359,54.159873,54.159873,54.159873,52,54.15987303,53.16029303,-0.99958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,58.82,206575.92,1,14,0,13,1,0.014016,7.0,1.793739,25.11148,25.11148,25.11148,15,25.11148009,25.11234109,0.0008609999999999,3.0,1.337,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,25120.67,175844.67,0,7,1,4,0,0.0,0.086235,0.012319,0.0,0.0,0.0,8,0.0,0.086235,0.086235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.0,0.004941,0.004941,0.004941,1,0.004940665,0.0,-0.004940665,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
29.52,41.83,870.97,4,18,0,12,4,0.334,4.985,0.948817,0.989517,7.0,4.269083,22,17.07633249,17.07869749,0.002365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,488.94,13227.13,1,18,0,14,1,0.0001,6.495,0.970993,17.476816,17.476816,17.476816,19,17.47681609,17.47786609,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.64,16613.8,1,2,0,1,1,0.0,0.99,0.495,0.989139,0.989139,0.989139,3,0.989139,0.99,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
12054.27,165.88,37987.52,3,11,0,11,1,0.372889,17.976392,2.564736,8.2,10.0,9.4,14,28.2,28.21209198,0.012091976,2.0,1.337,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1
0.0,0.0,1252.55,1,1,0,1,1,0.224823,0.224823,0.224823,0.224781,0.224781,0.224781,2,0.22478144,0.22482344,4.2e-05,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,339.31,193813.48,1,31,0,22,1,0.0001,3.683191,0.681854,21.136607,21.136607,21.136607,32,21.1366074,21.1374684,0.0008609999999999,3.0,1.337,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,36573.85,182869.27,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,253.45,1774.15,0,7,0,7,0,0.358941,20.0,3.2873080000000003,0.0,0.0,0.0,7,0.0,23.01115382,23.01115382,3.0,112.37,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3630.22,485.07,9200.72,2,4,0,4,1,0.5,1.990453,1.110166,0.99853,3.438584,2.218557,6,4.43711354,4.44066254,0.003549,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,77259.7,1,1,0,1,1,1.008441,1.008441,1.008441,1.00758,1.00758,1.00758,2,1.00758007,1.00844107,0.0008609999999999,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,118.22,19382.85,1,29,0,26,1,0.0002,3.0,1.042543,30.232895000000006,30.232895000000006,30.232895000000006,30,30.23289543,30.23375643,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,277.45,13983.5,1,3,0,3,1,0.5,1.815205,1.271735,3.814785,3.814785,3.814785,4,3.81478501,3.81520501,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2313.25,3942.93,235317.43,54,28,0,28,45,0.002492,1.127365,0.1042369999999999,0.0,0.8,0.05337,82,2.882,2.918644235,0.036644235,84.0,8232394.0660000015,2737224.502,0.0,2.0,26.0,39.0,0.0,35.0,1
0.0,363.87,1455.47,0,4,0,4,0,0.071266,13.3,4.217816,0.0,0.0,0.0,4,0.0,16.87126568,16.87126568,2.0,112.37,0.0,0.0,0.0,2.0,2.0,13.37,0.0,1
1333.22,676.44,18106.57,8,11,0,11,7,0.011757,30.0,3.534949,0.8,31.027554,4.859694,19,38.87755383,38.88444183,0.0068879999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
251.6,129.04,8703.37,11,46,0,38,4,0.0001,5.2343730000000015,1.1369479999999998,0.001,12.5,4.7537410000000015,57,52.29114716,52.29961016,0.008463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1442.43,21433.3,1,9,0,9,1,0.001,2.0,0.503103,4.526875,4.526875,4.526875,10,4.5268747000000005,4.527924700000002,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1641.74,2103.12,327679.35,10,148,0,137,4,0.001,14.341,1.429861,0.022257,70.0,21.161505,158,211.6150523,211.6193783,0.004326,5.0,2095.638173,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1
0.0,21.78,15426.8,1,2,0,2,1,0.5,0.55,0.525,1.049139,1.049139,1.049139,3,1.049139,1.05,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,39685.76,198428.8,0,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24521.53,0.0,49043.07,2,1,0,1,2,10000.0,10000.0,10000.0,4999.999118,5000.0,4999.999559000001,3,9999.999118000002,10000.0,0.000882,4.0,1e-09,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1
2349.11,6278.84,50999.22,3,7,0,7,1,0.026775,1.021982,0.514317,1.021924,1.5071450000000002,1.191015,10,3.573044069,3.600221939,0.02717787,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,4.9,7611.98,1,2,0,1,1,1.0,1.0,1.0,1.999139,1.999139,1.999139,3,1.999139,2.0,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
471.48,32.22,4097.1,5,54,0,46,1,4e-06,19.9918,1.266724,3.0,25.0,13.679344,59,68.3967205,68.4031045,0.006384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,26391.89,158351.35,0,6,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.98,37.35,1,2,0,2,1,0.021965,0.5,0.260983,0.519949,0.519949,0.519949,3,0.519949,0.521965,0.002016,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,190.62,3463.1,1,14,0,13,1,0.0037,2.511953,0.975157,13.1422,13.1422,13.1422,15,13.14219986,13.65219986,0.51,2.0,1.337,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1
460.27,556.03,7401.37,4,10,0,8,3,0.5,0.994,0.6998,0.120595,4.643008,1.7486389999999998,14,6.994555999999998,6.997999999999998,0.003444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,178.55,14998.25,0,84,1,17,0,0.0,21.1,2.3673490000000004,0.0,0.0,0.0,85,0.0,198.8572996,198.8572996,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
372.54,281.48,2152.5,2,5,1,5,2,0.02,61.0,22.18337,0.0,110.91498,55.45749,8,110.91498,110.91685,0.001869966,1.0,1.337,0.0,0.0,0.0,1.0,1.0,1.337,0.0,1
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,0.0,3202.23,1,1,0,1,1,0.9,0.9,0.9,1.399139,1.399139,1.399139,2,1.399139,0.9,-0.4991390000000001,1.0,13.37,0.0,0.0,0.0,1.0,1.0,13.37,0.0,1
0.0,48.57,54542.63,1,11,0,11,1,0.0003,2.450487,0.97607,10.734692,10.734692,10.734692,12,10.73469178,10.73677078,0.002079,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1
